x1,x2,x3,x4,x5,x6
0.0009118819655545162,0.0009118819655545162,0.0009118819655545162,100178.45767654658,102196.009841376,0.0
0.0009118819655545162,0.0009118819655545162,0.0038659201394728076,100187.12442156748,102209.06575502227,0.0
0.0009118819655545162,0.0009118819655545162,0.016389553790213604,100195.79123830501,102222.14959552362,0.0
0.0009118819655545162,0.0009118819655545162,0.06948345122280154,100204.45816599189,102235.20554775151,0.0
0.0009118819655545162,0.0009118819655545162,0.29457482831010734,100213.12516382721,102248.06407495106,0.0
0.0009118819655545162,0.0009118819655545162,1.2488488690016821,100221.79159867529,102260.78566429029,0.0
0.0009118819655545162,0.0009118819655545162,5.29449005047003,100230.45335908566,102273.29850859795,0.0
0.0009118819655545162,0.0009118819655545162,22.445970517581,100239.08461522975,102285.00560536438,0.0
0.0009118819655545162,0.0009118819655545162,95.1596070015067,100247.53987649623,102296.28304976213,0.0
0.0009118819655545162,0.0009118819655545162,403.4287934927351,100255.39683539665,102306.71256570636,0.0
0.0009118819655545162,0.0038659201394728076,0.0009118819655545162,100187.12467140084,102209.03653070921,0.0
0.0009118819655545162,0.0038659201394728076,0.0038659201394728076,100195.79141639166,102222.09208084518,0.0
0.0009118819655545162,0.0038659201394728076,0.016389553790213604,100204.45823306442,102235.17509776293,0.0
0.0009118819655545162,0.0038659201394728076,0.06948345122280154,100213.12516060629,102248.22923215726,0.0
0.0009118819655545162,0.0038659201394728076,0.29457482831010734,100221.79215809425,102261.08484399573,0.0
0.0009118819655545162,0.0038659201394728076,1.2488488690016821,100230.45859202683,102273.80506395799,0.0
0.0009118819655545162,0.0038659201394728076,5.29449005047003,100239.12034976164,102286.3174031434,0.0
0.0009118819655545162,0.0038659201394728076,22.445970517581,100247.75159764089,102298.02239113004,0.0
0.0009118819655545162,0.0038659201394728076,95.1596070015067,100256.20683731111,102309.29750500899,0.0
0.0009118819655545162,0.0038659201394728076,403.4287934927351,100264.06376479685,102319.72414929973,0.0
0.0009118819655545162,0.016389553790213604,0.0009118819655545162,100195.79196706454,102222.0871976592,0.0
0.0009118819655545162,0.016389553790213604,0.0038659201394728076,100204.45871198682,102235.1419617821,0.0
0.0009118819655545162,0.016389553790213604,0.016389553790213604,100213.12552851126,102248.22319578624,0.0
0.0009118819655545162,0.016389553790213604,0.06948345122280154,100221.7924557172,102261.27338915227,0.0
0.0009118819655545162,0.016389553790213604,0.29457482831010734,100230.45945238575,102274.12266780512,0.0
0.0009118819655545162,0.016389553790213604,1.2488488690016821,100239.12588410584,102286.8397632909,0.0
0.0009118819655545162,0.016389553790213604,5.29449005047003,100247.78763521569,102299.3507322293,0.0
0.0009118819655545162,0.016389553790213604,22.445970517581,100256.41886241375,102311.05103988832,0.0
0.0009118819655545162,0.016389553790213604,95.1596070015067,100264.87404907521,102322.32115860263,0.0
0.0009118819655545162,0.016389553790213604,403.4287934927351,100272.73090415038,102332.74192686421,0.0
0.0009118819655545162,0.06948345122280154,0.0009118819655545162,100204.45972995438,102235.17288958126,0.0
