"","X.1","subdata"
"1",1998,-11.6710507179373
"2",1998,-11.6710507179373
"3",1998,-11.6710507179373
"4",1998,-11.6710507179373
"5",1998,-11.5775492729734
"6",1998,-11.5775492729734
"7",1998,-11.5775492729734
"8",1998,-11.5775492729734
"9",1998,-11.5177013347288
"10",1998,-11.5177013347288
"11",1998,-11.5177013347288
"12",1998,-11.5177013347288
"13",1998,-11.4684282451098
"14",1998,-11.4684282451098
"15",1998,-11.4684282451098
"16",1998,-11.4684282451098
"17",1998,-11.4164212632949
"18",1998,-11.4164212632949
"19",1998,-11.4164212632949
"20",1998,-11.2229404450231
"21",1998,-11.2229404450231
"22",1998,-11.2229404450231
"23",1998,-11.2229404450231
"24",1998,-11.2229404450231
"25",1998,-11.2229404450231
"26",1998,-11.2229404450231
"27",1998,-11.2229404450231
"28",1998,-11.2229404450231
"29",1998,-11.2229404450231
"30",1998,-11.2229404450231
"31",1998,-11.0257945412681
"32",1998,-11.0257945412681
"33",1998,-11.0257945412681
"34",1998,-11.0257945412681
"35",1998,-11.0257945412681
"36",1998,-11.0257945412681
"37",1998,-10.9731142834392
"38",1998,-10.9731142834392
"39",1998,-10.9731142834392
"40",1998,-10.9731142834392
"41",1998,-10.8529679472771
"42",1998,-10.8529679472771
"43",1998,-10.8529679472771
"44",1998,-10.6123345365149
"45",1998,-10.6123345365149
"46",1998,-10.6123345365149
"47",1998,-10.6123345365149
"48",1998,-9.90590142481312
"49",1998,-9.38611573742975
"50",1998,-9.38611573742975
"51",1998,-9.38611573742975
"52",1998,-9.05768682530081
"53",1998,-9.05768682530081
"54",1998,-9.05768682530081
"55",1998,-9.05768682530081
"56",1998,-9.05768682530081
"57",1998,-9.02130543916746
"58",1998,-9.02130543916746
"59",1998,-9.02130543916746
"60",1998,-9.02130543916746
"61",1998,-9.02130543916746
"62",1998,-8.9034227929329
"63",1998,-8.86649320425062
"64",1998,-8.86649320425062
"65",1998,-8.86649320425062
"66",1998,-8.79152547295714
"67",1998,-8.79152547295714
"68",1998,-8.79152547295714
"69",1998,-8.79152547295714
"70",1998,-8.79152547295714
"71",1998,-8.79152547295714
"72",1998,-8.65639233887263
"73",1998,-8.65639233887263
"74",1998,-8.65639233887263
"75",1998,-8.65639233887263
"76",1998,-8.41106848435847
"77",1998,-8.41106848435847
"78",1998,-8.41106848435847
"79",1998,-8.41106848435847
"80",1998,-8.41106848435847
"81",1998,-8.23778101581418
"82",1998,-8.23778101581418
"83",1998,-8.23778101581418
"84",1998,-8.23778101581418
"85",1998,-8.03913657838557
"86",1998,-8.03913657838557
"87",1998,-8.03913657838557
"88",1998,-8.03913657838557
"89",1998,-8.03913657838557
"90",1998,-8.03913657838557
"91",1998,-8.00246610540277
"92",1998,-8.00246610540277
"93",1998,-8.00246610540277
"94",1998,-7.98822936673585
"95",1998,-7.98822936673585
"96",1998,-7.98822936673585
"97",1998,-7.96208279613658
"98",1998,-7.96208279613658
"99",1998,-7.96208279613658
"100",1998,-7.78410463855317
"101",1998,-7.78410463855317
"102",1998,-7.63072488853371
"103",1998,-7.63072488853371
"104",1998,-7.63072488853371
"105",1998,-7.63072488853371
"106",1998,-7.63072488853371
"107",1998,-7.61132574799812
"108",1998,-7.59170029685401
"109",1998,-7.59170029685401
"110",1998,-7.59170029685401
"111",1998,-7.59170029685401
"112",1998,-7.59170029685401
"113",1998,-7.5638135677436
"114",1998,-7.5638135677436
"115",1998,-7.5638135677436
"116",1998,-7.53905859581344
"117",1998,-7.53905859581344
"118",1998,-7.53905859581344
"119",1998,-7.53905859581344
"120",1998,-7.53905859581344
"121",1998,-7.46901459775232
"122",1998,-7.46901459775232
"123",1998,-7.46901459775232
"124",1998,-7.45124212904261
"125",1998,-7.45124212904261
"126",1998,-7.45124212904261
"127",1998,-7.45124212904261
"128",1998,-7.40437128884652
"129",1998,-7.40437128884652
"130",1998,-7.36108027413343
"131",1998,-7.36108027413343
"132",1998,-7.36108027413343
"133",1998,-7.28678801236173
"134",1998,-7.27681029117017
"135",1998,-7.27681029117017
"136",1998,-7.27681029117017
"137",1998,-7.27681029117017
"138",1998,-7.25244469861823
"139",1998,-7.25244469861823
"140",1998,-7.25244469861823
"141",1998,-7.25244469861823
"142",1998,-7.25244469861823
"143",1998,-7.25244469861823
"144",1998,-7.22128315278817
"145",1998,-7.22128315278817
"146",1998,-7.22128315278817
"147",1998,-7.19298687967453
"148",1998,-7.19298687967453
"149",1998,-7.08926651862211
"150",1998,-7.06222323504066
"151",1998,-7.06222323504066
"152",1998,-7.06222323504066
"153",1998,-7.0366025777947
"154",1998,-6.95805949016226
"155",1998,-6.87239358553319
"156",1998,-6.87239358553319
"157",1998,-6.87239358553319
"158",1998,-6.87239358553319
"159",1998,-6.86765391874469
"160",1998,-6.86006889955929
"161",1998,-6.86006889955929
"162",1998,-6.82553030135382
"163",1998,-6.82553030135382
"164",1998,-6.82553030135382
"165",1998,-6.80704169971323
"166",1998,-6.80704169971323
"167",1998,-6.80704169971323
"168",1998,-6.80704169971323
"169",1998,-6.79668230616214
"170",1998,-6.79668230616214
"171",1998,-6.79668230616214
"172",1998,-6.79668230616214
"173",1998,-6.79668230616214
"174",1998,-6.78602092142773
"175",1998,-6.78602092142773
"176",1998,-6.78602092142773
"177",1998,-6.78602092142773
"178",1998,-6.78602092142773
"179",1998,-6.78602092142773
"180",1998,-6.77910955960875
"181",1998,-6.77910955960875
"182",1998,-6.77910955960875
"183",1998,-6.77910955960875
"184",1998,-6.75652463601243
"185",1998,-6.75652463601243
"186",1998,-6.75652463601243
"187",1998,-6.75652463601243
"188",1998,-6.7508551955336
"189",1998,-6.7508551955336
"190",1998,-6.7508551955336
"191",1998,-6.7508551955336
"192",1998,-6.74210894210891
"193",1998,-6.74210894210891
"194",1998,-6.74210894210891
"195",1998,-6.74210894210891
"196",1998,-6.74210894210891
"197",1998,-6.73350594138445
"198",1998,-6.70279851994268
"199",1998,-6.70279851994268
"200",1998,-6.70279851994268
"201",1998,-6.68275975766035
"202",1998,-6.68275975766035
"203",1998,-6.68275975766035
"204",1998,-6.68275975766035
"205",1998,-6.67795711326887
"206",1998,-6.67795711326887
"207",1998,-6.67795711326887
"208",1998,-6.67795711326887
"209",1998,-6.6721920826611
"210",1998,-6.6721920826611
"211",1998,-6.6721920826611
"212",1998,-6.6721920826611
"213",1998,-6.66561231019263
"214",1998,-6.62656558048116
"215",1998,-6.62656558048116
"216",1998,-6.62656558048116
"217",1998,-6.62656558048116
"218",1998,-6.58864943966644
"219",1998,-6.58864943966644
"220",1998,-6.58864943966644
"221",1998,-6.58864943966644
"222",1998,-6.58864943966644
"223",1998,-6.56132298707579
"224",1998,-6.56132298707579
"225",1998,-6.54248909657328
"226",1998,-6.54248909657328
"227",1998,-6.54248909657328
"228",1998,-6.52261062806677
"229",1998,-6.52261062806677
"230",1998,-6.52261062806677
"231",1998,-6.51715117941228
"232",1998,-6.51715117941228
"233",1998,-6.49280032358915
"234",1998,-6.49280032358915
"235",1998,-6.49280032358915
"236",1998,-6.45506231711693
