"","X.1","subdata"
"1",1998,-11.8491830296222
"2",1998,-11.8491830296222
"3",1998,-11.8491830296222
"4",1998,-11.8491830296222
"5",1998,-11.8491830296222
"6",1998,-11.8491830296222
"7",1998,-11.8491830296222
"8",1998,-11.8491830296222
"9",1998,-11.8491830296222
"10",1998,-11.8491830296222
"11",1998,-11.8491830296222
"12",1998,-11.8491830296222
"13",1998,-11.8491830296222
"14",1998,-11.8491830296222
"15",1998,-11.8491830296222
"16",1998,-8.10937663451379
"17",1998,-8.10937663451379
"18",1998,-8.10937663451379
"19",1998,-8.10937663451379
"20",1998,-8.10937663451379
"21",1998,-8.10937663451379
"22",1998,-8.10937663451379
"23",1998,-8.10937663451379
"24",1998,-8.10937663451379
"25",1998,-8.10937663451379
"26",1998,-8.10937663451379
"27",1998,-8.03006226771408
"28",1998,-8.03006226771408
"29",1998,-8.03006226771408
"30",1998,-8.03006226771408
"31",1998,-8.03006226771408
"32",1998,-8.03006226771408
"33",1998,-8.03006226771408
"34",1998,-8.03006226771408
"35",1998,-8.03006226771408
"36",1998,-8.03006226771408
"37",1998,-8.03006226771408
"38",1998,-8.03006226771408
"39",1998,-8.03006226771408
"40",1998,-8.03006226771408
"41",1998,-8.03006226771408
"42",1998,-8.03006226771408
"43",1998,-8.03006226771408
"44",1998,-7.8571853756917
"45",1998,-7.57336294464301
"46",1998,-7.57336294464301
"47",1998,-7.57336294464301
"48",1998,-7.57336294464301
"49",1998,-7.57336294464301
"50",1998,-7.57336294464301
"51",1998,-7.57336294464301
"52",1998,-7.57336294464301
"53",1998,-7.57336294464301
"54",1998,-7.57336294464301
"55",1998,-7.57336294464301
"56",1998,-7.57336294464301
"57",1998,-7.57336294464301
"58",1998,-7.10879597501703
"59",1998,-6.95712982903617
"60",1998,-6.95712982903617
"61",1998,-6.95712982903617
"62",1998,-6.95712982903617
"63",1998,-6.95712982903617
"64",1998,-6.95712982903617
"65",1998,-6.95712982903617
"66",1998,-6.95712982903617
"67",1998,-6.95712982903617
"68",1998,-6.95712982903617
"69",1998,-6.95712982903617
"70",1998,-6.95712982903617
"71",1998,-6.95712982903617
"72",1998,-6.95712982903617
"73",1998,-6.95712982903617
"74",1998,-6.95712982903617
"75",1998,-6.95712982903617
"76",1998,-6.95712982903617
"77",1998,-6.95712982903617
"78",1998,-6.95712982903617
"79",1998,-6.95712982903617
"80",1998,-6.7844707508225
"81",1998,-6.67966456428513
"82",1998,-6.67966456428513
"83",1998,-6.67966456428513
"84",1998,-6.67966456428513
"85",1998,-6.67966456428513
"86",1998,-6.67966456428513
"87",1998,-6.67966456428513
"88",1998,-6.67966456428513
"89",1998,-6.67966456428513
"90",1998,-6.67966456428513
"91",1998,-6.67966456428513
"92",1998,-6.67966456428513
"93",1998,-6.67966456428513
"94",1998,-6.63355798708982
"95",1998,-6.63355798708982
"96",1998,-6.63355798708982
"97",1998,-6.63355798708982
"98",1998,-6.63355798708982
"99",1998,-6.63355798708982
"100",1998,-6.63355798708982
"101",1998,-6.63355798708982
"102",1998,-6.63355798708982
"103",1998,-6.63355798708982
"104",1998,-6.63355798708982
"105",1998,-6.63355798708982
