"","X.1","subdata"
"1",1998,-12.3840183055696
"2",1998,-12.3840183055696
"3",1998,-12.3840183055696
"4",1998,-12.3840183055696
"5",1998,-12.3840183055696
"6",1998,-12.3840183055696
"7",1998,-12.3840183055696
"8",1998,-12.3840183055696
"9",1998,-12.3840183055696
"10",1998,-12.3840183055696
"11",1998,-12.3840183055696
"12",1998,-12.0481132839837
"13",1998,-12.0481132839837
"14",1998,-12.0481132839837
"15",1998,-12.0481132839837
"16",1998,-12.0481132839837
"17",1998,-12.0481132839837
"18",1998,-12.0481132839837
"19",1998,-12.0481132839837
"20",1998,-12.0481132839837
"21",1998,-12.0481132839837
"22",1998,-12.0481132839837
"23",1998,-11.6576869034942
"24",1998,-11.6576869034942
"25",1998,-11.6576869034942
"26",1998,-11.6576869034942
"27",1998,-11.6576869034942
"28",1998,-11.6576869034942
"29",1998,-11.6576869034942
"30",1998,-11.6576869034942
"31",1998,-11.6576869034942
"32",1998,-11.6576869034942
"33",1998,-11.6576869034942
"34",1998,-11.6576869034942
"35",1998,-11.6576869034942
"36",1998,-11.6576869034942
"37",1998,-11.6576869034942
"38",1998,-11.6576869034942
"39",1998,-11.6576869034942
"40",1998,-11.0290782440718
"41",1998,-11.0290782440718
"42",1998,-11.0290782440718
"43",1998,-11.0290782440718
"44",1998,-11.0290782440718
"45",1998,-11.0290782440718
"46",1998,-11.0290782440718
"47",1998,-11.0290782440718
"48",1998,-11.0290782440718
"49",1998,-10.454125452544
"50",1998,-10.454125452544
"51",1998,-10.454125452544
"52",1998,-10.454125452544
"53",1998,-10.454125452544
"54",1998,-10.454125452544
"55",1998,-10.454125452544
"56",1998,-10.454125452544
"57",1998,-10.1868543773523
"58",1998,-10.1868543773523
"59",1998,-10.1868543773523
"60",1998,-10.1868543773523
"61",1998,-10.1868543773523
"62",1998,-10.1868543773523
"63",1998,-10.1868543773523
"64",1998,-10.1868543773523
"65",1998,-10.1868543773523
"66",1998,-10.1868543773523
"67",1998,-10.1868543773523
"68",1998,-10.1868543773523
"69",1998,-10.1868543773523
"70",1998,-10.1868543773523
"71",1998,-10.1868543773523
"72",1998,-9.86465567809818
"73",1998,-9.86465567809818
"74",1998,-9.86465567809818
"75",1998,-9.86465567809818
"76",1998,-9.86465567809818
"77",1998,-9.86465567809818
"78",1998,-9.86465567809818
"79",1998,-9.86465567809818
"80",1998,-9.86465567809818
"81",1998,-9.48358565207473
"82",1998,-9.48358565207473
"83",1998,-9.48358565207473
"84",1998,-9.48358565207473
"85",1998,-9.48358565207473
"86",1998,-9.48358565207473
"87",1998,-9.48358565207473
"88",1998,-9.48358565207473
"89",1998,-9.48358565207473
"90",1998,-9.21249382052181
"91",1998,-9.21249382052181
"92",1998,-9.21249382052181
"93",1998,-9.21249382052181
"94",1998,-9.21249382052181
"95",1998,-9.21249382052181
"96",1998,-9.21249382052181
"97",1998,-9.0541590158593
"98",1998,-9.0541590158593
"99",1998,-9.0541590158593
"100",1998,-9.0541590158593
"101",1998,-9.0541590158593
"102",1998,-9.0541590158593
"103",1998,-9.0541590158593
"104",1998,-9.0541590158593
"105",1998,-9.0541590158593
"106",1998,-8.09180599262054
"107",1998,-8.09180599262054
"108",1998,-8.09180599262054
"109",1998,-8.09180599262054
"110",1998,-8.09180599262054
"111",1998,-8.09180599262054
"112",1998,-8.09180599262054
"113",1998,-8.09180599262054
"114",1998,-8.09180599262054
"115",1998,-7.89159227975414
"116",1998,-7.89159227975414
"117",1998,-7.89159227975414
"118",1998,-7.89159227975414
"119",1998,-7.89159227975414
"120",1998,-7.89159227975414
"121",1998,-7.89159227975414
"122",1998,-7.89159227975414
"123",1998,-7.89159227975414
"124",1998,-7.89159227975414
"125",1998,-7.89159227975414
"126",1998,-7.6945244735058
"127",1998,-7.6945244735058
"128",1998,-7.6945244735058
"129",1998,-7.6945244735058
"130",1998,-7.6945244735058
"131",1998,-7.6945244735058
"132",1998,-7.6945244735058
"133",1998,-7.6945244735058
"134",1998,-7.6945244735058
"135",1998,-7.61264797894089
"136",1998,-7.61264797894089
"137",1998,-7.53080930054426
"138",1998,-7.53080930054426
"139",1998,-7.53080930054426
"140",1998,-7.53080930054426
"141",1998,-7.53080930054426
"142",1998,-7.53080930054426
"143",1998,-7.53080930054426
"144",1998,-7.48103079002095
"145",1998,-7.48103079002095
"146",1998,-7.48103079002095
"147",1998,-7.48103079002095
"148",1998,-7.48103079002095
"149",1998,-7.48103079002095
"150",1998,-7.48103079002095
"151",1998,-7.48103079002095
"152",1998,-7.44640858393346
"153",1998,-7.44640858393346
"154",1998,-7.44640858393346
"155",1998,-7.44640858393346
"156",1998,-7.44640858393346
"157",1998,-7.44640858393346
"158",1998,-7.44640858393346
"159",1998,-7.44640858393346
"160",1998,-7.38974424127996
"161",1998,-7.38974424127996
"162",1998,-7.38974424127996
"163",1998,-7.38974424127996
"164",1998,-7.38974424127996
"165",1998,-7.38974424127996
"166",1998,-7.38974424127996
"167",1998,-7.38974424127996
"168",1998,-7.23126054032053
"169",1998,-7.23126054032053
"170",1998,-7.23126054032053
"171",1998,-7.23126054032053
"172",1998,-7.23126054032053
"173",1998,-7.23126054032053
"174",1998,-7.23126054032053
"175",1998,-6.99033951776599
"176",1998,-6.99033951776599
"177",1998,-6.99033951776599
"178",1998,-6.99033951776599
"179",1998,-6.99033951776599
"180",1998,-6.99033951776599
"181",1998,-6.99033951776599
"182",1998,-6.99033951776599
"183",1998,-6.85872042995179
"184",1998,-6.85872042995179
"185",1998,-6.85872042995179
"186",1998,-6.85872042995179
"187",1998,-6.85872042995179
"188",1998,-6.85872042995179
"189",1998,-6.75661725480456
"190",1998,-6.75661725480456
"191",1998,-6.75661725480456
"192",1998,-6.75661725480456
"193",1998,-6.75661725480456
"194",1998,-6.75661725480456
"195",1998,-6.75661725480456
"196",1998,-6.75661725480456
"197",1998,-6.61364120815765
"198",1998,-6.61364120815765
"199",1998,-6.61364120815765
"200",1998,-6.61364120815765
"201",1998,-6.61364120815765
"202",1998,-6.61364120815765
"203",1998,-6.61364120815765
"204",1998,-6.61364120815765
"205",1998,-6.61364120815765
"206",1998,-6.61364120815765
"207",1998,-6.61364120815765
"208",1998,-6.53950335046553
"209",1998,-6.53950335046553
"210",1998,-6.53950335046553
"211",1998,-6.53950335046553
"212",1998,-6.53950335046553
"213",1998,-6.53950335046553
"214",1998,-6.53950335046553
"215",1998,-6.53950335046553
"216",1998,-6.53950335046553
"217",1998,-6.53950335046553
"218",1998,-6.53950335046553
"219",1998,-6.53950335046553
"220",1998,-6.45539640582389
"221",1998,-6.45539640582389
"222",1998,-6.45539640582389
"223",1998,-6.45539640582389
"224",1998,-6.45539640582389
"225",1998,-6.45539640582389
"226",1998,-6.45539640582389
"227",1998,-6.45539640582389
"228",1998,-6.45539640582389
"229",1998,-6.45539640582389
"230",1998,-6.45539640582389
"231",1998,-6.45539640582389
"232",1998,-6.33315363053182
"233",1998,-6.33315363053182
"234",1998,-6.33315363053182
"235",1998,-6.33315363053182
"236",1998,-6.33315363053182
"237",1998,-6.33315363053182
"238",1998,-6.33315363053182
"239",1998,-6.33315363053182
"240",1998,-6.33315363053182
"241",1998,-6.33315363053182
"242",1998,-6.27588289702254
"243",1998,-6.27588289702254
"244",1998,-6.27588289702254
"245",1998,-6.27588289702254
"246",1998,-6.27588289702254
"247",1998,-6.27588289702254
"248",1998,-6.27588289702254
"249",1998,-6.27588289702254
"250",1998,-6.24515222066511
"251",1998,-6.24515222066511
"252",1998,-6.24515222066511
"253",1998,-6.24515222066511
"254",1998,-6.24515222066511
"255",1998,-6.24515222066511
"256",1998,-6.24515222066511
"257",1998,-6.24515222066511
"258",1998,-5.99122652350771
"259",1998,-5.99122652350771
"260",1998,-5.99122652350771
"261",1998,-5.99122652350771
"262",1998,-5.99122652350771
"263",1998,-5.99122652350771
"264",1998,-5.99122652350771
"265",1998,-5.70974737802929
"266",1998,-5.70974737802929
"267",1998,-5.70974737802929
"268",1998,-5.70974737802929
"269",1998,-5.70974737802929
"270",1998,-5.70974737802929
"271",1998,-5.70974737802929
"272",1998,-5.70974737802929
"273",1998,-5.63707578992045
"274",1998,-5.63707578992045
"275",1998,-5.63707578992045
"276",1998,-5.63707578992045
"277",1998,-5.63707578992045
"278",1998,-5.63707578992045
"279",1998,-5.63707578992045
"280",1998,-5.63707578992045
"281",1998,-5.63707578992045
"282",1998,-5.63707578992045
"283",1998,-5.63707578992045
"284",1998,-5.57517909766333
"285",1998,-5.57517909766333
"286",1998,-5.46375881420554
"287",1998,-5.46375881420554
"288",1998,-5.46375881420554
"289",1998,-5.46375881420554
"290",1998,-5.46375881420554
"291",1998,-5.46375881420554
"292",1998,-5.46375881420554
"293",1998,-5.46375881420554
"294",1998,-5.46375881420554
"295",1998,-5.34612394864951
"296",1998,-5.34612394864951
"297",1998,-5.34612394864951
"298",1998,-5.34612394864951
"299",1998,-5.34612394864951
"300",1998,-5.34612394864951
"301",1998,-5.34612394864951
"302",1998,-5.34612394864951
"303",1998,-5.34612394864951
"304",1998,-5.34612394864951
"305",1998,-5.34612394864951
"306",1998,-5.34612394864951
"307",1998,-5.34612394864951
"308",1998,-5.34612394864951
"309",1998,-5.34612394864951
"310",1998,-5.34612394864951
"311",1998,-5.25481167805322
"312",1998,-5.25481167805322
"313",1998,-5.25481167805322
"314",1998,-5.25481167805322
"315",1998,-5.25481167805322
"316",1998,-5.25481167805322
"317",1998,-5.25481167805322
"318",1998,-5.25481167805322
"319",1998,-5.25481167805322
"320",1998,-5.25481167805322
"321",1998,-5.25481167805322
"322",1998,-5.25481167805322
"323",1998,-5.25481167805322
"324",1998,-5.25481167805322
"325",1998,-5.25481167805322
"326",1998,-5.25481167805322
"327",1998,-5.25481167805322
"328",1998,-5.19914633673106
"329",1998,-5.19914633673106
"330",1998,-5.19914633673106
"331",1998,-5.19914633673106
"332",1998,-5.19914633673106
"333",1998,-5.19914633673106
"334",1998,-5.19914633673106
"335",1998,-5.18128564253472
"336",1998,-5.18128564253472
"337",1998,-5.18128564253472
"338",1998,-5.18128564253472
"339",1998,-5.18128564253472
"340",1998,-5.18128564253472
"341",1998,-5.18128564253472
"342",1998,-5.15113965906566
"343",1998,-5.15113965906566
"344",1998,-5.15113965906566
"345",1998,-5.15113965906566
"346",1998,-5.10093426609971
"347",1998,-5.10093426609971
"348",1998,-5.10093426609971
"349",1998,-5.10093426609971
"350",1998,-5.10093426609971
"351",1998,-5.10093426609971
"352",1998,-5.10093426609971
"353",1998,-5.10093426609971
"354",1998,-5.10093426609971
"355",1998,-5.06659925472888
"356",1998,-5.06659925472888
"357",1998,-5.06659925472888
"358",1998,-5.06659925472888
"359",1998,-5.06659925472888
"360",1998,-5.06659925472888
"361",1998,-5.06659925472888
"362",1998,-5.06659925472888
"363",1998,-5.06659925472888
"364",1998,-5.04389492964113
"365",1998,-5.04389492964113
"366",1998,-5.04389492964113
"367",1998,-5.04389492964113
"368",1998,-5.04389492964113
"369",1998,-5.04389492964113
"370",1998,-5.04389492964113
"371",1998,-5.04389492964113
"372",1998,-5.04389492964113
"373",1998,-5.04389492964113
"374",1998,-5.02897691336775
"375",1998,-5.02897691336775
"376",1998,-5.02570136899014
"377",1998,-5.02570136899014
"378",1998,-5.02570136899014
"379",1998,-5.02570136899014
"380",1998,-5.02570136899014
"381",1998,-5.02570136899014
"382",1998,-5.02570136899014
"383",1998,-5.01003388199792
"384",1998,-5.01003388199792
"385",1998,-5.01003388199792
"386",1998,-5.01003388199792
"387",1998,-5.01003388199792
"388",1998,-5.01003388199792
"389",1998,-5.01003388199792
"390",1998,-5.01003388199792
"391",1998,-5.01003388199792
"392",1998,-4.99250806296846
"393",1998,-4.99250806296846
"394",1998,-4.99250806296846
"395",1998,-4.99250806296846
"396",1998,-4.99250806296846
"397",1998,-4.99250806296846
"398",1998,-4.99250806296846
"399",1998,-4.99250806296846
"400",1998,-4.99250806296846
"401",1998,-4.99250806296846
"402",1998,-4.96822470178608
"403",1998,-4.96822470178608
"404",1998,-4.96822470178608
"405",1998,-4.96822470178608
"406",1998,-4.96822470178608
"407",1998,-4.96822470178608
"408",1998,-4.96822470178608
"409",1998,-4.96822470178608
"410",1998,-4.96822470178608
"411",1998,-4.92056961188392
"412",1998,-4.92056961188392
"413",1998,-4.92056961188392
"414",1998,-4.92056961188392
"415",1998,-4.92056961188392
"416",1998,-4.92056961188392
"417",1998,-4.92056961188392
"418",1998,-4.92056961188392
"419",1998,-4.92056961188392
"420",1998,-4.85451799307488
"421",1998,-4.85451799307488
"422",1998,-4.85451799307488
"423",1998,-4.85451799307488
"424",1998,-4.85451799307488
"425",1998,-4.85451799307488
"426",1998,-4.85451799307488
"427",1998,-4.85451799307488
"428",1998,-4.85451799307488
"429",1998,-4.81010238622157
"430",1998,-4.81010238622157
"431",1998,-4.81010238622157
"432",1998,-4.81010238622157
"433",1998,-4.81010238622157
"434",1998,-4.81010238622157
"435",1998,-4.81010238622157
"436",1998,-4.81010238622157
"437",1998,-4.81010238622157
"438",1998,-4.81010238622157
"439",1998,-4.81010238622157
"440",1998,-4.7530808224401
"441",1998,-4.7530808224401
"442",1998,-4.7530808224401
"443",1998,-4.7530808224401
"444",1998,-4.7530808224401
"445",1998,-4.7530808224401
"446",1998,-4.7530808224401
"447",1998,-4.7530808224401
"448",1998,-4.68779445302241
"449",1998,-4.68779445302241
"450",1998,-4.68779445302241
"451",1998,-4.68779445302241
"452",1998,-4.68779445302241
"453",1998,-4.68779445302241
"454",1998,-4.68779445302241
"455",1998,-4.68779445302241
"456",1998,-4.68779445302241
"457",1998,-4.68779445302241
"458",1998,-4.68779445302241
"459",1998,-4.68779445302241
"460",1998,-4.60608229471612
"461",1998,-4.60608229471612
"462",1998,-4.60608229471612
"463",1998,-4.60608229471612
"464",1998,-4.53478059647784
"465",1998,-4.53478059647784
"466",1998,-4.49967117310839
"467",1998,-4.49967117310839
"468",1998,-4.49967117310839
"469",1998,-4.49967117310839
"470",1998,-4.49967117310839
"471",1998,-4.49967117310839
"472",1998,-4.49967117310839
"473",1998,-4.49967117310839
"474",1998,-4.49967117310839
"475",1998,-4.48595399039076
"476",1998,-4.48595399039076
"477",1998,-4.48595399039076
"478",1998,-4.48595399039076
"479",1998,-4.48595399039076
"480",1998,-4.48595399039076
"481",1998,-4.48595399039076
"482",1998,-4.48595399039076
"483",1998,-4.48595399039076
"484",1998,-4.46722659984839
"485",1998,-4.46722659984839
"486",1998,-4.46722659984839
"487",1998,-4.46722659984839
"488",1998,-4.46722659984839
"489",1998,-4.46722659984839
"490",1998,-4.46722659984839
"491",1998,-4.46722659984839
"492",1998,-4.45066013242217
"493",1998,-4.45066013242217
"494",1998,-4.45066013242217
"495",1998,-4.45066013242217
"496",1998,-4.45066013242217
"497",1998,-4.45066013242217
"498",1998,-4.45066013242217
"499",1998,-4.45066013242217
"500",1998,-4.45066013242217
"501",1998,-4.45066013242217
"502",1998,-4.45066013242217
"503",1998,-4.45066013242217
"504",1998,-4.43773125002174
"505",1998,-4.43773125002174
"506",1998,-4.43773125002174
"507",1998,-4.43773125002174
"508",1998,-4.43773125002174
"509",1998,-4.43773125002174
"510",1998,-4.43773125002174
"511",1998,-4.43773125002174
"512",1998,-4.42324530380177
"513",1998,-4.42324530380177
"514",1998,-4.42324530380177
"515",1998,-4.42324530380177
"516",1998,-4.42324530380177
"517",1998,-4.42324530380177
"518",1998,-4.42324530380177
"519",1998,-4.412865978645
"520",1998,-4.412865978645
"521",1998,-4.412865978645
"522",1998,-4.412865978645
"523",1998,-4.412865978645
"524",1998,-4.412865978645
"525",1998,-4.412865978645
"526",1998,-4.412865978645
"527",1998,-4.412865978645
"528",1998,-4.412865978645
"529",1998,-4.412865978645
"530",1998,-4.412865978645
"531",1998,-4.37908820115505
"532",1998,-4.37908820115505
"533",1998,-4.37908820115505
"534",1998,-4.37908820115505
"535",1998,-4.37908820115505
"536",1998,-4.37908820115505
"537",1998,-4.37908820115505
"538",1998,-4.37908820115505
"539",1998,-4.33124203200132
"540",1998,-4.33124203200132
"541",1998,-4.33124203200132
"542",1998,-4.33124203200132
"543",1998,-4.33124203200132
"544",1998,-4.33124203200132
"545",1998,-4.33124203200132
"546",1998,-4.33124203200132
"547",1998,-4.33124203200132
"548",1998,-4.33124203200132
"549",1998,-4.27871276922218
"550",1998,-4.27871276922218
"551",1998,-4.27871276922218
"552",1998,-4.27871276922218
"553",1998,-4.27871276922218
"554",1998,-4.27871276922218
"555",1998,-4.27871276922218
"556",1998,-4.27871276922218
"557",1998,-4.26123033170425
"558",1998,-4.26123033170425
"559",1998,-4.26123033170425
"560",1998,-4.26123033170425
"561",1998,-4.26123033170425
"562",1998,-4.26123033170425
"563",1998,-4.26123033170425
"564",1998,-4.26123033170425
"565",1998,-4.25051836946347
"566",1998,-4.25051836946347
"567",1998,-4.2219391625435
"568",1998,-4.2219391625435
"569",1998,-4.2219391625435
"570",1998,-4.2219391625435
"571",1998,-4.2219391625435
"572",1998,-4.2219391625435
"573",1998,-4.2219391625435
"574",1998,-4.2219391625435
"575",1998,-4.2219391625435
"576",1998,-4.2219391625435
"577",1998,-4.2219391625435
"578",1998,-4.2219391625435
"579",1998,-4.19338388117234
"580",1998,-4.19338388117234
"581",1998,-4.19338388117234
"582",1998,-4.19338388117234
"583",1998,-4.19338388117234
"584",1998,-4.19338388117234
"585",1998,-4.19338388117234
"586",1998,-4.19338388117234
"587",1998,-4.19338388117234
"588",1998,-4.19338388117234
"589",1998,-4.19338388117234
"590",1998,-4.19338388117234
"591",1998,-4.19338388117234
"592",1998,-4.19338388117234
"593",1998,-4.17288279671746
"594",1998,-4.17288279671746
"595",1998,-4.17288279671746
"596",1998,-4.17288279671746
"597",1998,-4.17288279671746
"598",1998,-4.17288279671746
"599",1998,-4.17288279671746
"600",1998,-4.17288279671746
"601",1998,-4.17288279671746
"602",1998,-4.17288279671746
"603",1998,-4.17288279671746
"604",1998,-4.17288279671746
"605",1998,-4.15427725290433
"606",1998,-4.15427725290433
"607",1998,-4.15427725290433
"608",1998,-4.15427725290433
"609",1998,-4.15427725290433
"610",1998,-4.15427725290433
"611",1998,-4.15427725290433
"612",1998,-4.15427725290433
"613",1998,-4.15427725290433
"614",1998,-4.15427725290433
"615",1998,-4.11537739486486
"616",1998,-4.11537739486486
"617",1998,-4.11537739486486
"618",1998,-4.11537739486486
"619",1998,-4.11537739486486
"620",1998,-4.11537739486486
"621",1998,-4.11537739486486
"622",1998,-4.11537739486486
"623",1998,-4.11537739486486
"624",1998,-4.11537739486486
"625",1998,-4.11537739486486
"626",1998,-4.11537739486486
"627",1998,-4.11537739486486
"628",1998,-4.11537739486486
"629",1998,-4.11537739486486
"630",1998,-4.11537739486486
"631",1998,-4.11537739486486
"632",1998,-4.11537739486486
"633",1998,-4.11537739486486
"634",1998,-4.08403702299341
"635",1998,-4.08403702299341
"636",1998,-4.08403702299341
"637",1998,-4.08403702299341
